Id,Account_Name,Store_Status,Parent_Account.Account_Name,Shipping_Street,Shipping_City,Shipping_State,Shipping_Country,Location_Email,DMB_Active,Layout,Menu_Board_Configuration,Number_of_Menu_Panels,Menus_Orientation,Store_Time_Zone
2648626000013170449,"3P: Best Buy 912, Halifax",,"Third Party Warehouse",,,,,,false,2648626000000091029,,,,
2648626000013624001,"KFC Mississauga 128-006",Open,"LNG Foods Limited","6965 Vanguard Drive",Mississauga,ON,Canada,,false,2648626000023364266,,,,
2648626000013644009,"Salon Resource Group",,"L'OREAL SALONS PPD INC",,,,,,false,2648626000000091029,,,,
2648626000013644025,"L'OREAL SALONS PPD INC",,,,,,,,false,2648626000000091029,,,,
2648626000013749010,"KFC Rivermount 1391",Open,"Soul Restaurants Canada Inc","50 Rivermont Rd",Brampton,ON,Canada,,false,2648626000023364266,,,,
2648626000013762005,"KFC Skypointe 042-017",Open,"BLCO Enterprises Ltd","Unit 2210, 6004 Country Hills Blvd NE",Calgary,AB,Canada,Yum042-017@yum.com,false,2648626000023364266,,,,
2648626000014011006,"3P: Auxe - Edmonton, AB",,"Third Party Warehouse",,,,,,false,2648626000000091029,,,,
2648626000014119003,"COBS-Steeple Hill 9344",,"COBS Bread","670 Kingston Road",Pickering,ON,Canada,,false,2648626000000091029,,,,
2648626000014182002,"Kintetsu World Express Canada (KWE)",,,,,,,,false,2648626000000091029,,,,
2648626000014190004,"Kintetsu World Express Inc. (KWE)",,,,,,,,false,2648626000000091029,,,,
2648626000014272006,"Sharp Electronics of Canada",,,,,,,,false,2648626000000091029,,,,
2648626000014323007,"KFC Smith Falls 1410",Open,"Soul Restaurants Canada Inc","58 Lombard St.","Smith Falls,",ON,Canada,,false,2648626000023364266,,,,
2648626000014323018,"KFC Toronto 1327",,"Soul Restaurants Canada Inc","1221 Dundas St,",Toronto,ON,Canada,,false,2648626000000091029,,,,
2648626000014323029,"KFC Yellowknife 1899",,"Soul Restaurants Canada Inc","251 Old Airport Road,",Yellowknife,NT,Canada,,false,2648626000000091029,,,,
2648626000014323040,"Taco Bell North Bay 6325",Open,"Soul Restaurants Canada Inc","2021 Algonquin Ave.","North Bay",ON,Canada,,false,2648626000023364266,,,,
2648626000014323051,"Taco Bell Oshawa 6321",Open,"Sayan Restaurants Canada Inc","1326 Simcoe St. N.",Oshawa,ON,Canada,,false,2648626000023364266,,,,
2648626000014323062,"Taco Bell Whitby 6320",Open,"Soul Restaurants Canada Inc","86 Thickson Road S.",Whitby,ON,Canada,,false,2648626000023364266,,,,
2648626000014345001,"7-11 Calgary 14816",,"7-11 Canada Inc","1907 8 Ave NE",Calgary,AB,Canada,,false,2648626000000091029,,,,
2648626000014345012,"7-11 Calgary 14818",,"7-11 Canada Inc","2901 17 Ave SW",Calgary,AB,Canada,,false,2648626000000091029,,,,
2648626000014345023,"7-11 Edmonton 14824",,"7-11 Canada Inc","4939 118 Ave NW",Edmonton,AB,Canada,,false,2648626000000091029,,,,
2648626000014345037,"7-11 Winnipeg 14832",,"7-11 Canada Inc","772 Mountain Ave",Winnipeg,MB,Canada,,false,2648626000000091029,,,,
2648626000014345048,"7-11 North Delta 14846",,"7-11 Canada Inc","11199 - 84th Ave & 112th Str","North Delta",BC,Canada,,false,2648626000000091029,,,,
2648626000014345059,"7-11 Winnipeg 15052",,"7-11 Canada Inc","568 Osborne St",Winnipeg,MB,Canada,,false,2648626000000091029,,,,
2648626000014345070,"7-11 Winnipeg 15198",,"7-11 Canada Inc","781 Corydon Ave",Winnipeg,MB,Canada,,false,2648626000000091029,,,,
2648626000014345081,"7-11 Winnipeg 15510",,"7-11 Canada Inc","1490 Pembina Hwy",Winnipeg,MB,Canada,,false,2648626000000091029,,,,
2648626000014345092,"7-11 Calgary 15526",,"7-11 Canada Inc","1619 37 St SW",Calgary,AB,Canada,,false,2648626000000091029,,,,
2648626000014345103,"7-11 Lethbridge 15536",,"7-11 Canada Inc","491 Mayor Magrath Dr S",Lethbridge,AB,Canada,,false,2648626000000091029,,,,
2648626000014345114,"7-11 Winnipeg 16477",,"7-11 Canada Inc","1200 Jefferson Ave",Winnipeg,MB,Canada,,false,2648626000000091029,,,,
2648626000014345128,"7-11 Selkirk 17110",,"7-11 Canada Inc","55 Main St",Selkirk,MB,Canada,,false,2648626000000091029,,,,
2648626000014345139,"7-11 Regina 20214",,"7-11 Canada Inc","1824 9th Ave N",Regina,SK,Canada,,false,2648626000000091029,,,,
2648626000014345150,"7-11 Winnipeg 20594",,"7-11 Canada Inc","456 Talbot Ave",Winnipeg,SK,Canada,,false,2648626000000091029,,,,
2648626000014345161,"7-11 Nanaimo 21418",,"7-11 Canada Inc","477 Terminal Ave N",Nanaimo,BC,Canada,,false,2648626000000091029,,,,
2648626000014345172,"7-11 Calgary 21914",,"7-11 Canada Inc","2012 Spiller Rd SE",Calgary,AB,Canada,,false,2648626000000091029,,,,
2648626000014345183,"7-11 Moose Jaw 22124",,"7-11 Canada Inc","20 Caribou St W","Moose Jaw",SK,Canada,,false,2648626000000091029,,,,
2648626000014345194,"7-11 Port Alberni 22134",,"7-11 Canada Inc","4233 Redford St","Port Alberni",BC,Canada,,false,2648626000000091029,,,,
2648626000014345205,"7-11 Calgary 22831",,"7-11 Canada Inc","3304 64 St NE",Calgary,AB,Canada,,false,2648626000000091029,,,,
2648626000014345216,"7-11 Winnipeg 22898",,"7-11 Canada Inc","183 Marion St",Winnipeg,MB,Canada,,false,2648626000000091029,,,,
2648626000014345227,"7-11 Vancouver 22966",,"7-11 Canada Inc","6904 Victoria Dr",Vancouver,BC,Canada,,false,2648626000000091029,,,,
2648626000014345238,"7-11 Winnipeg 23278",,"7-11 Canada Inc","1007 McPhillips St",Winnipeg,MB,Canada,,false,2648626000000091029,,,,
2648626000014345249,"7-11 Winnipeg 23279",,"7-11 Canada Inc","920 Archibald St",Winnipeg,MB,Canada,,false,2648626000000091029,,,,
2648626000014345260,"7-11 North Vancouver 23601",,"7-11 Canada Inc","304 Chesterfield Ave","North Vancouver",BC,Canada,,false,2648626000000091029,,,,
2648626000014345271,"7-11 Windsor 24202",,"7-11 Canada Inc","278 Tecumseh Rd E",Windsor,ON,Canada,,false,2648626000000091029,,,,
2648626000014345282,"7-11 Edmonton 24310",,"7-11 Canada Inc","7612 104 St NW",Edmonton,AB,Canada,,false,2648626000000091029,,,,
2648626000014345293,"7-11 Winnipeg 24368",,"7-11 Canada Inc","355 Henderson Hwy",Winnipeg,MB,Canada,,false,2648626000000091029,,,,
2648626000014345304,"7-11 Langley 24470",,"7-11 Canada Inc","20296 56 Ave","Langley City",BC,Canada,,false,2648626000000091029,,,,
2648626000014345315,"7-11 Welland 24814",,"7-11 Canada Inc","6 Crowland Ave",Welland,ON,Canada,,false,2648626000000091029,,,,
2648626000014345326,"7-11 Campbell River 24857",,"7-11 Canada Inc","223 Dogwood St","Campbell River",BC,Canada,,false,2648626000000091029,,,,
2648626000014345337,"7-11 Edmonton 25120",,"7-11 Canada Inc","12707 127 St NW",Edmonton,AB,Canada,,false,2648626000000091029,,,,
2648626000014345348,"7-11 Vancouver 25164",,"7-11 Canada Inc","7282 Knight St",Vancouver,BC,Canada,,false,2648626000000091029,,,,
2648626000014345359,"7-11 Burnaby 25292",,"7-11 Canada Inc","7600 Royal Oak Ave",Burnaby,BC,Canada,,false,2648626000000091029,,,,
2648626000014345370,"7-11 Calgary 25349",,"7-11 Canada Inc","311 16 Ave NE",Burnaby,AB,Canada,,false,2648626000000091029,,,,
2648626000014345381,"7-11 Winnipeg 25397",,"7-11 Canada Inc","104 Regent Ave W",Winnipeg,MB,Canada,,false,2648626000000091029,,,,
2648626000014345392,"7-11 Abbotsford 25672",,"7-11 Canada Inc","2387 McCallum Rd",Abbotsford,BC,Canada,,false,2648626000000091029,,,,
2648626000014345403,"7-11 Regina 25837",,"7-11 Canada Inc","1761 Dewdney Ave E",Regina,SK,Canada,,false,2648626000000091029,,,,
2648626000014345414,"7-11 Edmonton 26202",,"7-11 Canada Inc","10719 156 St NW",Edmonton,AB,Canada,,false,2648626000000091029,,,,
2648626000014345425,"7-11 Saanich 26286",,"7-11 Canada Inc","10 Burnside Rd W",Edmonton,BC,Canada,,false,2648626000000091029,,,,
2648626000014345436,"7-11 Victoria 26518",,"7-11 Canada Inc","3896 Carey Rd",Victoria,BC,Canada,,false,2648626000000091029,,,,
2648626000014345447,"7-11 Winnipeg 26773",,"7-11 Canada Inc","801 Regent Ave W",Winnipeg,MB,Canada,,false,2648626000000091029,,,,
2648626000014345458,"7-11 Woodstock 26942",,"7-11 Canada Inc","3 Huron St",Woodstock,ON,Canada,,false,2648626000000091029,,,,
2648626000014345469,"7-11 Vancouver 27051",,"7-11 Canada Inc","3695 W 10th Ave",Vancouver,BC,Canada,,false,2648626000000091029,,,,
2648626000014345483,"7-11 Port Alberni 27086",,"7-11 Canada Inc","4934 Johnston Rd","Port Alberni",BC,Canada,,false,2648626000000091029,,,,
2648626000014345494,"7-11 Dryden 27517",,"7-11 Canada Inc","212 Government St",Dryden,ON,Canada,,false,2648626000000091029,,,,
2648626000014345505,"7-11 Winfield 27594",,"7-11 Canada Inc","9724 Hwy 97",Winfield,BC,Canada,,false,2648626000000091029,,,,
2648626000014345516,"7-11 Edson 27619",,"7-11 Canada Inc","5206 4 Ave",Edson,AB,Canada,,false,2648626000000091029,,,,
2648626000014345527,"7-11 Lloydminster 27637",,"7-11 Canada Inc","3427 50 Ave",Lloydminster,SK,Canada,,false,2648626000000091029,,,,
2648626000014345538,"7-11 London 27737",,"7-11 Canada Inc","1076 Commissioners Rd E",London,on,Canada,,false,2648626000000091029,,,,
2648626000014345549,"7-11 Stratford 27861",,"7-11 Canada Inc","327 Erie St",Stratford,ON,Canada,,false,2648626000000091029,,,,
2648626000014345560,"7-11 Hinton 27985",,"7-11 Canada Inc","110 Swanson Dr",Hinton,AB,Canada,,false,2648626000000091029,,,,
2648626000014345571,"7-11 Thorold 29114",,"7-11 Canada Inc","17 Claremont St",Thorold,ON,Canada,,false,2648626000000091029,,,,
2648626000014345582,"7-11 Port Colborne 29146",,"7-11 Canada Inc","111 Clarence St W","Port Colborne",ON,Canada,,false,2648626000000091029,,,,
2648626000014345593,"7-11 Windsor 29359",,"7-11 Canada Inc","5124 Tecumseh Rd E",Windsor,ON,Canada,,false,2648626000000091029,,,,
2648626000014345604,"7-11 Medicine Hat 29413",,"7-11 Canada Inc","197 Carry Dr SE","Medicine Hat",Ab,Canada,,false,2648626000000091029,,,,
2648626000014345615,"7-11 Ponoka 29595",,"7-11 Canada Inc","5302 AB-2A",Ponoka,AB,Canada,,false,2648626000000091029,,,,
2648626000014345626,"7-11 Abbotsford 29617",,"7-11 Canada Inc","3027 Immel St",Abbotsford,BC,Canada,,false,2648626000000091029,,,,
2648626000014345637,"7-11 Lethbridge 29740",,"7-11 Canada Inc","1702 23 St N",Lethbridge,AB,Canada,,false,2648626000000091029,,,,
2648626000014345648,"7-11 Mission 29907",,"7-11 Canada Inc","32081 Lougheed Hwy",Mission,BC,Canada,,false,2648626000000091029,,,,
2648626000014345659,"7-11 Steinbach 29917",,"7-11 Canada Inc","40 Brandt St",Steinbach,MB,Canada,,false,2648626000000091029,,,,
2648626000014345670,"7-11 Regina 29967",,"7-11 Canada Inc","938 Victoria Ave",Regina,SK,Canada,,false,2648626000000091029,,,,
2648626000014345681,"7-11 Vernon 32107",,"7-11 Canada Inc","1250 Middleton Way",Vernon,BC,Canada,,false,2648626000000091029,,,,
2648626000014345692,"7-11 Aldergrove 32137",,"7-11 Canada Inc","27211 Fraser Hwy",Aldergrove,BC,Canada,,false,2648626000000091029,,,,
2648626000014345703,"7-11 Calgary 32169",,"7-11 Canada Inc","7102 Elbow Dr SW",Calgary,AB,Canada,,false,2648626000000091029,,,,
2648626000014345714,"7-11 Regina 32172",,"7-11 Canada Inc","1106 Devonshire Dr",Regina,SK,Canada,,false,2648626000000091029,,,,
2648626000014345725,"7-11 Calgary 32186",,"7-11 Canada Inc","6688 Martindale Gate NE",Calgary,AB,Canada,,false,2648626000000091029,,,,
2648626000014345736,"7-11 Calgary 32192",,"7-11 Canada Inc","10099 Hidden Valley Dr NW",Calgary,AB,Canada,,false,2648626000000091029,,,,
2648626000014345747,"7-11 Fort McMurray 32252",,"7-11 Canada Inc","10002 Franklin Ave","Fort McMurray",AB,Canada,,false,2648626000000091029,,,,
2648626000014345758,"7-11 Winnipeg 32381",,"7-11 Canada Inc","120 Keewatin St",Winnipeg,MB,Canada,,false,2648626000000091029,,,,
2648626000014345769,"7-11 Leamington 32664",,"7-11 Canada Inc","138 Erie St S",Leamington,ON,Canada,,false,2648626000000091029,,,,
2648626000014345780,"7-11 Edmonton 32843",,"7-11 Canada Inc","6651 118 Ave NW",Edmonton,AB,Canada,,false,2648626000000091029,,,,
2648626000014345791,"7-11 Calgary 32846",,"7-11 Canada Inc","3963 52 St SE",Calgary,AB,Canada,,false,2648626000000091029,,,,
2648626000014345802,"7-11 Calgary 32847",,"7-11 Canada Inc","3510 39 Ave NE",Calgary,AB,Canada,,false,2648626000000091029,,,,
2648626000014345813,"7-11 Sherwood Park 32890",,"7-11 Canada Inc","3049 Clover Bar Rd","Sherwood Park",AB,Canada,,false,2648626000000091029,,,,
2648626000014345824,"7-11 Calgary 32891",,"7-11 Canada Inc","150 Citadel Way NW",Calgary,AB,Canada,,false,2648626000000091029,,,,
2648626000014345835,"7-11 Mississauga 33000",,"7-11 Canada Inc","6980 Lisgar Dr",Mississauga,ON,Canada,,false,2648626000000091029,,,,
2648626000014345846,"7-11 Duncan 33008",,"7-11 Canada Inc","1006 Government St",Duncan,BC,Canada,,false,2648626000000091029,,,,
2648626000014345857,"7-11 Edmonton 33020",,"7-11 Canada Inc","6211 188th St NE",Edmonton,AB,Canada,,false,2648626000000091029,,,,
2648626000014345868,"7-11 Vancouver 33036",,"7-11 Canada Inc","1055 Denman St",Vancouver,BC,Canada,,false,2648626000000091029,,,,
2648626000014345879,"7-11 Duncan 33054",,"7-11 Canada Inc","400 Lakes Rd",Duncan,BC,Canada,,false,2648626000000091029,,,,
2648626000014345890,"7-11 Edmonton 33182",,"7-11 Canada Inc","14125 118 Ave NW",Edmonton,AB,Canada,,false,2648626000000091029,,,,
2648626000014345901,"7-11 Edmonton 33342",,"7-11 Canada Inc","13203 82 St NW",Edmonton,AB,Canada,,false,2648626000000091029,,,,
2648626000014345912,"7-11 Nisku 33343",,"7-11 Canada Inc","307 Airport Rd",Nisku,AB,Canada,,false,2648626000000091029,,,,
2648626000014345923,"7-11 Mississauga 33377",,"7-11 Canada Inc","3965 Thomas St",Mississauga,ON,Canada,,false,2648626000000091029,,,,
2648626000014345934,"7-11 Vancouver 33417",,"7-11 Canada Inc","1093 Homer St",Vancouver,BC,Canada,,false,2648626000000091029,,,,
2648626000014345945,"7-11 Calgary 33455",,"7-11 Canada Inc","2335 162 Ave SW Unit 815",Calgary,AB,Canada,,false,2648626000000091029,,,,
2648626000014345956,"7-11 Spruce Grove 33561",,"7-11 Canada Inc","2 Spruce Ridge Dr","Spruce Grove",AB,Canada,,false,2648626000000091029,,,,
2648626000014345967,"7-11 Leduc 33627",,"7-11 Canada Inc","101 W Haven Blvd",Leduc,AB,Canada,,false,2648626000000091029,,,,
2648626000014345978,"7-11 Airdrie 33628",,"7-11 Canada Inc","2002 Luxstone Blvd SW Unit 101A",Airdrie,AB,Canada,,false,2648626000000091029,,,,
2648626000014345989,"7-11 Okotoks 33702",,"7-11 Canada Inc","235 Milligan Dr",Okotoks,AB,Canada,,false,2648626000000091029,,,,
2648626000014346000,"7-11 Edmonton 34261",,"7-11 Canada Inc","15604 95 Ave NW",Edmonton,AB,Canada,,false,2648626000000091029,,,,
2648626000014355011,"7-11 North Vancouver 34263",,"7-11 Canada Inc","1245 Lonsdale Ave","North Vancouver",BC,Canada,,false,2648626000000091029,,,,
2648626000014355022,"7-11 Calgary 34266",,"7-11 Canada Inc","120 36 St SE",Calgary,AB,Canada,,false,2648626000000091029,,,,
2648626000014355033,"7-11 Edmonton 34268",,"7-11 Canada Inc","5661 23 Ave NW",Edmonton,AB,Canada,,false,2648626000000091029,,,,
2648626000014355044,"7-11 London 35488",,"7-11 Canada Inc","1181 Western Rd",London,ON,Canada,,false,2648626000000091029,,,,
2648626000014355055,"7-11 Edmonton 35749",,"7-11 Canada Inc","10357 Jasper Ave",Edmonton,AB,Canada,,false,2648626000000091029,,,,
2648626000014355066,"7-11 Airdrie 36960",,"7-11 Canada Inc","800 Yankee Valley Blvd SW Unit 213",Airdrie,AB,Canada,,false,2648626000000091029,,,,
2648626000014355077,"7-11 Mississauga 37001",,"7-11 Canada Inc","Terminal 1, 5980 Airport Rd",Mississauga,ON,Canada,,false,2648626000000091029,,,,
2648626000014355088,"7-11 Chilliwack 37097",,"7-11 Canada Inc","46299 Old Yale Rd",Chilliwack,BC,Canada,,false,2648626000000091029,,,,
2648626000014355099,"7-11 Abbotsford 37192",,"7-11 Canada Inc","32770 George Ferguson Way Unit 1",Abbotsford,BC,Canada,,false,2648626000000091029,,,,
2648626000014355110,"7-11 Bonnyville 37244",,"7-11 Canada Inc","4912 37 St",Bonnyville,AB,Canada,,false,2648626000000091029,,,,
2648626000014355121,"7-11 Edmonton 37299",,"7-11 Canada Inc","10658 109 St NW",Edmonton,AB,Canada,,false,2648626000000091029,,,,
2648626000014355132,"7-11 Langley 37337",Open,"7-11 Canada Inc","19982 56 Ave","Langley City",BC,Canada,,false,2648626000000091029,,,,
2648626000014355143,"7-11 Winnipeg 37545",,"7-11 Canada Inc","665 McPhillips St",Winnipeg,MB,Canada,,false,2648626000000091029,,,,
2648626000014355154,"7-11 Calgary 37792",,"7-11 Canada Inc","44 Sandarac Dr NW",Calgary,AB,Canada,,false,2648626000000091029,,,,
2648626000014355165,"7-11 Edmonton 37817",,"7-11 Canada Inc","16438 87 Ave NW",Edmonton,AB,Canada,,false,2648626000000091029,,,,
2648626000014355176,"7-11 Burnaby 37851",,"7-11 Canada Inc","7089 Lougheed Hwy",Burnaby,BC,Canada,,false,2648626000000091029,,,,
2648626000014355187,"7-11 Burnaby 37853",,"7-11 Canada Inc","5059 Canada Way",Burnaby,BC,Canada,,false,2648626000000091029,,,,
2648626000014355198,"7-11 Vancouver 37863",,"7-11 Canada Inc","3312 Grandview Hwy",Vancouver,BC,Canada,,false,2648626000000091029,,,,
2648626000014473001,"3P: KFC Fort McMurray 099-001, AB",,"Third Party Warehouse",,,,,,false,2648626000000091029,,,,
2648626000014522004,"Jean Bleu - Cap De La Madeleine",,"Jean Bleu Inc. (Le)","300 Rue Barkoff",Trois-Rivières,QC,Canada,,false,2648626000000091029,,,,
2648626000014522015,"Jean Bleu - Montmagny",,"Jean Bleu Inc. (Le)","101 Boulevard Taché O",Montmagny,QC,Canada,,false,2648626000000091029,,,,
2648626000014522028,"Jean Bleu - Shawinigan",,"Jean Bleu Inc. (Le)","1 Rue de la Plaza-de-la-Mauricie",Shawinigan,QC,Canada,,false,2648626000000091029,,,,
2648626000014547007,"COBS–Suter Brooke 9044",,"COBS Bread","Unit 340, 154 Brew St.","Port Moody",BC,Canada,,false,2648626000000091029,,,,
2648626000014592001,"COBS–Georgetown Marketplace 9342",Open,"COBS Bread","Unit 13 – 280 Guelph St.",Georgetown,ON,Canada,,false,2648626000023364266,,,,
2648626000014765004,"7-11 Hope 38717",Open,"7-11 Canada Inc","715 Old Hope Princeton Way",Hope,BC,Canada,,false,2648626000023364266,,,,
2648626000015198019,"BLCO TB Sask Holding Ltd.",,,,,,,,false,2648626000000091029,,,,
2648626000015549001,"7-11 Fort McMurray 38971",Open,"7-11 Canada Inc","1005 Quarry Ridge Drive","Fort McMurray",AB,Canada,,false,2648626000023364266,,,,
2648626000015831001,"KFC Marmora 30-058",,"Narrow Valley Chicken Corp.","25 Matthew Street",Marmora,ON,Canada,,false,2648626000000091029,,,,
2648626000015833024,"Narrow Valley Chicken Corp.",,,"25 Matthew Street",Marmora,Ontario,Canada,,false,2648626000000091029,,,,
2648626000016010001,"Dan Lok Education Inc.",,,"688 West Hastings St.",Vancouver,BC,Canada,,false,2648626000000091029,,,,
2648626000016211001,"KFC High Level 042-016",,"BLCO Enterprises Ltd","10409 96th St.","High Level",AB,Canada,Yum042-016@yum.com,false,2648626000000091029,,,,
2648626000016373012,"7-11 Southport 38536",Open,"7-11 Canada Inc","3504 Ewing Trail SW",Edmonton,AB,Canada,,false,2648626000023364266,,,,
2648626000016373025,"7-11 Inkster 38830",Open,"7-11 Canada Inc","1485 Inkster Blvd.",Winnipeg,MB,Canada,,false,2648626000023364266,,,,
2648626000016376038,"1280438 Ontario Ltd.",,,,,,,,false,2648626000000091029,,,,
2648626000016631029,"KFC/TB 1380",Open,"Soul Restaurants Canada Inc","9940 Airport Road",Brampton,ON,Canada,,false,2648626000023364266,,,,
2648626000016981017,"YUM 1951",,,,,,,,false,2648626000000091029,,,,
2648626000017188030,"COB 9315",,,,,,,,false,2648626000000091029,,,,
2648626000017443001,"KFC Calgary 1750",Open,"Hi-Flyer Food Canada Inc.","1320 Edmonton Trail N.E.",Calgary,AB,Canada,,false,2648626000023364266,,,,
2648626000017537148,"3P: COBS-Riverside, CT 7102",,"Third Party Warehouse",,,,,,false,2648626000000091029,,,,
2648626000017673505,"3P: Paramount Services - Winnipeg, MB",,"Third Party Warehouse","585 Camiel Sys Street",Winnipeg,MB,,,false,2648626000000091029,,,,
2648626000017703005,"Kinder Kampus",,,,,,,,false,2648626000000091029,,,,
2648626000017785001,"Auxe Inc.",Open,,,,,,,false,2648626000000091029,,,,
2648626000017995044,Freshii,,,,,,Canada,,false,2648626000000091029,,,,
2648626000018415004,"Web Presence Design Lab USD",Open,,,,,Canada,,false,2648626000000091029,,,,
2648626000018546005,"7-11 Calgary 37791",Open,"7-11 Canada Inc","7908 Bowness Road N.W.",Calgary,Alberta,Canada,,false,2648626000000091029,,,,
2648626000018546016,"7-11 Cochrane 41107",Open,"7-11 Canada Inc","11 River Heights Drive",Cochrane,AB,Canada,,false,2648626000023364266,,,,
2648626000018596322,"Mélanie Beaulieu",,,,,,,,false,2648626000000091029,,,,
2648626000018596327,"Freshii - 0101",Closed,Corporate,"53 Bloor St E",Toronto,Ontario,Canada,bloor@freshii.com,false,2648626000018587240,"New Print Vertical Simplified English with Calories",4,Portrait,
2648626000018596328,"Freshii - 0110",Open,"1897989 Ontario Inc.","861 York Mills Rd",Toronto,Ontario,Canada,yorkmills@freshii.com,false,2648626000018587240,"Digital Jpeg Vertical English with Calories",4,Portrait,
2648626000018596329,"Freshii - 0104",Closed,"2526347 Ontario Inc.","130 King St W",Toronto,Ontario,Canada,exchange@freshii.com,false,2648626000018587240,"Old Print Horizontal English with Calories",6,Landscape,
2648626000018596330,"Freshii - 0100",Open,"2611578 Ontario Inc.","1560 Yonge St",Toronto,Ontario,Canada,stclair@freshii.com,true,2648626000018587240,"Digital Vertical w/ Frame English with Calories",4,Portrait,
2648626000018596331,"Freshii - 0102",Open,"Jk001 Inc.","140 Spadina Ave",Toronto,Ontario,Canada,spadina@freshii.com,false,2648626000018587240,"Digital Horizontal wo/Frame English with Calories",4,Landscape,
2648626000018596332,"Freshii - 0105",Closed,Corporate,"220 Yonge St",Toronto,Ontario,Canada,tec@freshii.com,false,2648626000018587240,"Digital Vertical w/ Frame English with Calories",4,Portrait,
2648626000018596333,"Freshii - 0602",Open,"1775006 Ontario Inc.","118-92 King St E",Toronto,Ontario,Canada,kingandchurch@freshii.com,false,2648626000018587240,"Digital Horizontal wo/Frame English with Calories",4,Landscape,
2648626000018596334,"Freshii - 0600",Open,"2569963 Ontario Inc.","23 College St",Toronto,Ontario,Canada,collegepark@freshii.com,false,2648626000018587240,"New Print Vertical English with Calories",5,Portrait,
2648626000018596335,"Freshii - 0107",Open,"JK Restaurant Inc.","1250 Bay St",Toronto,Ontario,Canada,yorkville@freshii.com,false,2648626000018587240,"New Print Vertical English with Calories",5,Portrait,
2648626000018596336,"Freshii - 0108",Open,"Kameldeep Singh","2300 Yonge St",Toronto,Ontario,Canada,eglinton@freshii.com,false,2648626000018587240,"New Print Horizontal English with Calories",4,Landscape,
2648626000018596337,"Freshii - 0604",Closed,"Fresh Food 200 West, LLC","200 W Monroe St",Chicago,Illinois,"United States",200west@freshii.com,false,2648626000018587240,"Custom - Check Menu Panel Notes English with Calories",7,Portrait;Landscape,
2648626000018596338,"Freshii - 0605",Open,"Valentines Variety, LLC","835 N Michigan Ave",Chicago,Illinois,"United States",wtp@freshii.com,false,2648626000018587240,"Old Print Vertical and Horizontal English with Calories",7,Portrait;Landscape,
2648626000018596339,"Freshii - 0608",Open,"2209025 Ontario Inc.","11A-5955 Latimer Dr",Mississauga,Ontario,Canada,heartland@freshii.com,false,2648626000018587240,"New Print Vertical English with Calories",4,Portrait,
2648626000018596340,"Freshii - 0628",Open,"NMD Food Ltd.","8882 170 St NW",Edmonton,Alberta,Canada,wem@freshii.com,false,2648626000018587240,"New Print Vertical  without Calories",4,Portrait,
2648626000018596341,"Freshii - 0606",Closed,"PDP Enterprises LLC","111 W Jackson Blvd",Chicago,Illinois,"United States",111wjackson@freshii.com,false,2648626000018587240,"New Print Vertical English with Calories",6,Portrait,
2648626000018596342,"Freshii - 0625",Open,"Three Fresh Guys Inc.","870 W Cordova St",Vancouver,"British Columbia",Canada,vcr.870cordova@freshii.com,false,2648626000018587240,"New Print Horizontal English without Calories",6,Landscape,
2648626000018596343,"Freshii - 0626",Open,"7509081 Canada Inc.","104-50 Laurier Ave",Ottawa,Ontario,Canada,50laurier@freshii.com,false,2648626000018587240,"New Print Vertical English, French with Calories",8,Portrait,
2648626000018596344,"Freshii - 0615",Open,"STF Enterprises, LLC","161 North Clark St",Chicago,Illinois,"United States",161nclark@freshii.com,false,2648626000018587240,"New Print Horizontal English with Calories",5,Landscape,
2648626000018596345,"Freshii - 0629",Open,"Jag Ghuman","98 Sparks St",Ottawa,Ontario,Canada,98sparks@freshii.com,false,2648626000018587240,"New Print Vertical English, French with Calories",7,Portrait,
2648626000018596346,"Freshii - 0650",Closed,"Aramark Canada","Computer Science Building",Toronto,Ontario,Canada,yorkuniversity@freshii.com,false,2648626000018587240,"Old Print Horizontal University without Calories",,Landscape,
2648626000018596347,"Freshii - 0641",Closed,"Columbia Fresh Holdings LLC","130-100 SW Main St",Portland,Oregon,"United States",503main@freshii.com,false,2648626000018587240,"Old Print Horizontal English with Calories",6,Landscape,
2648626000018596348,"Freshii - 0651",Open,"TFG2 Inc.","561 West Broadway",Vancouver,"British Columbia",Canada,vcr.561broadway@freshii.com,false,2648626000018587240,"Digital Jpeg Horizontal English without Calories",3,Landscape,
2648626000018596349,"Freshii - 0652",Open,"TFG3 Inc.","1185 W Georgia St",Vancouver,"British Columbia",Canada,vcr.1185georgia@freshii.com,false,2648626000018587240,"Digital Horizontal wo/Frame English without Calories",3,Landscape,
2648626000018596350,"Freshii - 0653",Closed,"Palmer Fresh Food LLC","17 E Monroe St",Chicago,Illinois,"United States",palmerhouse@freshii.com,false,2648626000018587240,"Old Print Vertical and Horizontal English with Calories",5,Portrait;Landscape,
2648626000018596351,"Freshii - 0673",Closed,"SSP Canada","Terminal 3",Toronto,Ontario,Canada,yyz@freshii.com,false,2648626000018587240,"Digital Vertical w/ Frame English with Calories",4,Portrait,
2648626000018596352,"Freshii - 0664",Closed,"Aramark US","100 Campus Dr",Elon,"North Carolina","United States",elon@freshii.com,false,2648626000018587240,"University without Calories",4,,
2648626000018596353,"Freshii - 0657",Open,"Jayesh N. Amin","4-9613 East Medical Center Dr",Rockville,Maryland,"United States",rockville@freshii.com,false,2648626000018587240,"New Print Horizontal English with Calories",4,Landscape,
